,Tweet,ID,Length,Source,Favourites,Reweet_count,Timestamp,sentiment,popularity,sentimentValue
868,"What are you most excited about the #iPhone14Pro at the #AppleEvent ?

#apple #flagshipdevices #iphone #mac… https://t.co/abGcMbi1uJ",1565119768746606592,132,Twitter for iPhone,1,0,2022-08-31 23:30:06+00:00,1,Positive,0.4375
869,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565119450957094912,140,Twitter for Android,0,11272,2022-08-31 23:28:50+00:00,0,Neutral,0.0
870,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565119344740372481,140,Twitter Web App,0,11272,2022-08-31 23:28:24+00:00,0,Neutral,0.0
871,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565119058147934208,140,Twitter for Android,0,11272,2022-08-31 23:27:16+00:00,0,Neutral,0.0
872,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565118339130671105,140,Twitter for Android,0,11272,2022-08-31 23:24:25+00:00,0,Neutral,0.0
873,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565118309854547970,140,Twitter for iPhone,0,73,2022-08-31 23:24:18+00:00,1,Positive,0.8
874,RT @Rodney_Walker: Goodbye #passwords: Apple’s iOS 16 will bring #Passkeys to users and what it means https://t.co/4fqzXnCVUM #Apple #iOS16…,1565118270801338369,140,Twitter Web App,0,1,2022-08-31 23:24:08+00:00,0,Neutral,0.0
875,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565118215969472512,140,Twitter for iPhone,0,11272,2022-08-31 23:23:55+00:00,0,Neutral,0.0
876,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565118006526586880,140,Twitter for iPhone,0,11272,2022-08-31 23:23:05+00:00,0,Neutral,0.0
877,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565117557308149760,140,Twitter for Android,0,11272,2022-08-31 23:21:18+00:00,0,Neutral,0.0
878,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565117099768311808,140,Twitter for Android,0,11272,2022-08-31 23:19:29+00:00,0,Neutral,0.0
879,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565116964975960064,140,Twitter for iPhone,0,11272,2022-08-31 23:18:57+00:00,0,Neutral,0.0
880,"I’ve read that iOS 16 is finished from a few articles,@Apple let’s break tradition and roll this puppy out early th… https://t.co/7U5po8hDXJ",1565115991801094144,140,Twitter for iPhone,0,0,2022-08-31 23:15:05+00:00,-1,Negative,-0.05
881,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565115537343950848,140,Twitter for Android,0,11272,2022-08-31 23:13:17+00:00,0,Neutral,0.0
882,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565115534735069184,140,Twitter for iPad,0,11272,2022-08-31 23:13:16+00:00,0,Neutral,0.0
883,"Here's how you can use your iPhone as flashlight and adjust its brightness

https://t.co/RQH2PHwGtE

#iphone… https://t.co/yJdi3FeLdl",1565114066208559104,133,Twitter Web App,1,0,2022-08-31 23:07:26+00:00,0,Neutral,0.0
884,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565112989027827712,140,Twitter for Android,0,11272,2022-08-31 23:03:09+00:00,0,Neutral,0.0
885,"What #games would you #play on your #iPhone with #joycons?
First you need to upgrade the system to #ios16 https://t.co/Ui6H6a4o0n",1565112202473996288,129,Twitter Web App,0,0,2022-08-31 23:00:02+00:00,1,Positive,0.25
886,"Con este truco vas a llevar tus capturas de pantalla al siguiente nivel, pudiendo resaltar las partes importantes y… https://t.co/4M5tmf4nNr",1565111588767633408,140,IFTTT,0,0,2022-08-31 22:57:35+00:00,0,Neutral,0.0
887,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565111526024814592,140,Twitter for Android,0,11272,2022-08-31 22:57:20+00:00,0,Neutral,0.0
888,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565110220996624386,140,Twitter for Android,0,11272,2022-08-31 22:52:09+00:00,0,Neutral,0.0
889,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565108429970341888,140,Twitter for Android,0,11272,2022-08-31 22:45:02+00:00,0,Neutral,0.0
890,"Wait a sec! I’ve seen this somewhere? Ah, now I know! I saw this in Apple WWDC 20 event where show-off the redesign… https://t.co/uYr1vtPocR",1565107692816957441,140,Twitter for iPad,2,0,2022-08-31 22:42:06+00:00,-1,Negative,-0.1
891,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565107087331704832,140,Twitter for Android,0,11272,2022-08-31 22:39:42+00:00,0,Neutral,0.0
892,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565107040447778816,140,Twitter for Android,0,11272,2022-08-31 22:39:31+00:00,0,Neutral,0.0
893,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565106352514809856,140,Twitter for Android,0,11272,2022-08-31 22:36:47+00:00,0,Neutral,0.0
894,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565105795565436929,140,Twitter for Android,0,11272,2022-08-31 22:34:34+00:00,0,Neutral,0.0
895,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565105778561728512,140,Twitter for Android,0,11272,2022-08-31 22:34:30+00:00,0,Neutral,0.0
896,"@TuAppleMundo En lo personal, me gustaba un poco más el de la i, pero sabe cuál será… 🤷🏻‍♂️
A mi, lo único que me I… https://t.co/Vmh5IZh2Aq",1565103892324667394,140,Twitter for iPhone,4,0,2022-08-31 22:27:00+00:00,0,Neutral,0.0
897,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565103785160351749,140,Twitter for Android,0,11272,2022-08-31 22:26:35+00:00,0,Neutral,0.0
898,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565103106785914880,140,Twitter for Android,0,11272,2022-08-31 22:23:53+00:00,0,Neutral,0.0
899,"#iPhone #iphone14 #iPhone14Pro #Iphone14ProMax #iphone14max
#AppleEvent #iOS #ios16 #ios16beta #apple https://t.co/Mo7BX33GhY",1565101306485899267,125,Twitter for Android,1,0,2022-08-31 22:16:44+00:00,0,Neutral,0.0
900,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565101291902496768,140,Twitter for Android,0,11272,2022-08-31 22:16:40+00:00,0,Neutral,0.0
901,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565100427464802304,140,Twitter for Android,0,11272,2022-08-31 22:13:14+00:00,0,Neutral,0.0
902,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565100347231993856,140,Twitter for Android,0,11272,2022-08-31 22:12:55+00:00,0,Neutral,0.0
903,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565100329540063233,140,Twitter for Android,0,11272,2022-08-31 22:12:51+00:00,0,Neutral,0.0
904,"RT @contxtual_UX: With Focus Modes evolving in #iOS16 and adding Lock Screen widgets, We're exploring how they might be applied to a possib…",1565099404897292288,140,Tweetbot for Mac,0,1,2022-08-31 22:09:10+00:00,0,Neutral,0.0
905,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565098711776362496,140,Twitter for Android,0,73,2022-08-31 22:06:25+00:00,1,Positive,0.8
906,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565098088955449345,140,Twitter Web App,0,11272,2022-08-31 22:03:57+00:00,0,Neutral,0.0
907,"With Focus Modes evolving in #iOS16 and adding Lock Screen widgets, We're exploring how they might be applied to a… https://t.co/vuERzSWy8A",1565097882243694592,139,Twitter Web App,4,1,2022-08-31 22:03:07+00:00,0,Neutral,0.0
908,"RT @iweeknews: 🎙️ iWeek (la semaine #Apple) 101 : l'épisode de rentrée !

✅ #AppleEvent  : Tout sur la #keynote #iPhone14 et #AppleWatch.
✅…",1565097544987906052,140,Twitter for iPhone,0,4,2022-08-31 22:01:47+00:00,0,Neutral,0.0
909,"RT @ProfeJuAntonio: 🔥 TODO SOBRE LA ÚLTIMA ACTUALIZACIÓN PARA LOS JAILBREAK #unc0ver #Checkra1n EN #iOS16 y 15 🚀

🎥 https://t.co/lsxyC947pS…",1565097372983730177,140,Twitter Web App,0,15,2022-08-31 22:01:06+00:00,0,Neutral,0.0
910,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565096097290194944,140,Twitter for Android,0,11272,2022-08-31 21:56:02+00:00,0,Neutral,0.0
911,"RT @_Kavsoft: SwiftUI 3D Shoe App UI - SceneKit - 3D Objects - Complex UI - Xcode 14 - SwiftUI Tutorials
https://t.co/IQThgIOz7P

#iOS16 #A…",1565095971406884864,140,Twitter for iPhone,0,7,2022-08-31 21:55:32+00:00,-1,Negative,-0.3
912,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565095904830402560,140,Twitter for Android,0,11272,2022-08-31 21:55:16+00:00,0,Neutral,0.0
913,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565094825828855808,140,Twitter for Android,0,11272,2022-08-31 21:50:59+00:00,0,Neutral,0.0
914,Honestly one of my favorite iOS to come out❤️‍🔥 @AppleMusic  @Apple  #iphone #ios16 https://t.co/tXTJWkLLcx,1565094524069691392,107,Twitter for iPhone,0,0,2022-08-31 21:49:47+00:00,1,Positive,0.55
915,"RT @OmaarSantiago: 🔥NUEVO VIDEO🔥
Más Widgets súper cool para su Pantalla de Bloqueo en #iOS16 que deben probar 🤩

Suscribanse al canal por…",1565093645837127683,139,Twitter for iPhone,0,4,2022-08-31 21:46:17+00:00,1,Positive,0.35
916,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565093576740335616,140,Twitter for Android,0,11272,2022-08-31 21:46:01+00:00,0,Neutral,0.0
917,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565093518640570368,140,Twitter for iPhone,0,11272,2022-08-31 21:45:47+00:00,0,Neutral,0.0
918,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565093177656213515,140,Twitter for Android,0,11272,2022-08-31 21:44:26+00:00,0,Neutral,0.0
919,"RT @2017fan1: https://t.co/ctPpIdVt9O
#ios16 #ios16publicbeta #ios16features #iphone8",1565092118825140224,85,Twitter Web App,0,1,2022-08-31 21:40:13+00:00,0,Neutral,0.0
920,"https://t.co/ctPpIdVt9O
#ios16 #ios16publicbeta #ios16features #iphone8",1565092091948056576,71,Twitter Web App,1,1,2022-08-31 21:40:07+00:00,0,Neutral,0.0
921,"RT @_Kavsoft: SwiftUI 3D Shoe App UI - SceneKit - 3D Objects - Complex UI - Xcode 14 - SwiftUI Tutorials
https://t.co/IQThgIOz7P

#iOS16 #A…",1565092052932694019,140,Animators Pal,0,7,2022-08-31 21:39:58+00:00,-1,Negative,-0.3
922,"SwiftUI 3D Shoe App UI - SceneKit - 3D Objects - Complex UI - Xcode 14 - SwiftUI Tutorials
https://t.co/IQThgIOz7P… https://t.co/rnkt8aGBIR",1565091934812905472,139,Twitter for iPad,80,7,2022-08-31 21:39:29+00:00,-1,Negative,-0.3
923,"RT @OmaarSantiago: 🔥NUEVO VIDEO🔥
Más Widgets súper cool para su Pantalla de Bloqueo en #iOS16 que deben probar 🤩

Suscribanse al canal por…",1565090068552884225,139,Twitter for iPhone,0,4,2022-08-31 21:32:04+00:00,1,Positive,0.35
924,"RT @OmaarSantiago: 🔥NUEVO VIDEO🔥
Más Widgets súper cool para su Pantalla de Bloqueo en #iOS16 que deben probar 🤩

Suscribanse al canal por…",1565089503873798145,139,Twitter for iPhone,0,4,2022-08-31 21:29:50+00:00,1,Positive,0.35
925,"🔥NUEVO VIDEO🔥
Más Widgets súper cool para su Pantalla de Bloqueo en #iOS16 que deben probar 🤩

Suscribanse al canal… https://t.co/88E787g9bT",1565089360021786629,140,Twitter for Mac,3,4,2022-08-31 21:29:16+00:00,1,Positive,0.35
926,So Apple is coming out with iOS 16 in a coupe of months…it’s supposed to be the biggest and most impressive update… https://t.co/zCp5Awqcvi,1565088701868154880,139,Twitter for iPhone,1,0,2022-08-31 21:26:39+00:00,1,Positive,0.75
927,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565086393927614464,140,Twitter Web App,0,11272,2022-08-31 21:17:28+00:00,0,Neutral,0.0
928,"RT @DJone01: Playing @gridgame on #iOS16 Beta - 🎮

@SteelSeries #MobileGaming #Gaming - I wonder if steering wheel 🛞 controllers are compat…",1565085532635504649,140,Solbot Tweet,0,3,2022-08-31 21:14:03+00:00,0,Neutral,0.0
929,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565085243761201154,140,Twitter Web App,0,11272,2022-08-31 21:12:54+00:00,0,Neutral,0.0
930,"RT @IbanAira: Lo sé… es amor a primera vista ❤️📱

#iOS16 
#iOS 
#iPhone 
#Apple https://t.co/pqm9bV0AOX",1565084014872076294,103,Twitter for iPhone,0,3,2022-08-31 21:08:01+00:00,0,Neutral,0.0
931,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565083783744827392,140,Twitter for Android,0,11272,2022-08-31 21:07:06+00:00,0,Neutral,0.0
932,#iOS16 Beta update downloading on my iPhone 12 Pro. iOS 16 is so nice. https://t.co/m9lqwA6EbN,1565082919261044737,94,Twitter for iPhone,0,0,2022-08-31 21:03:40+00:00,1,Positive,0.6
933,"RT @XXFemale1: iPhone Wallpaper Black Marble, Phone Wallpaper Gold Splash, Elegant Background, Minimalistic HD Wallpaper, 4k Background, iP…",1565082399213441026,140,Twitter for Android,0,1,2022-08-31 21:01:36+00:00,1,Positive,0.16666666666666669
934,"RT @XXFemale1: Saturn Space Aesthetic iPhone Wallpaper, Planet Saturn Background Black, Dark Wallpaper Universe, #4KUltraHD Phone Aesthetic…",1565082385619845124,140,Twitter for Android,0,2,2022-08-31 21:01:33+00:00,-1,Negative,-0.15833333333333333
935,"RT @XXFemale1: 6pc iPhone Wallpaper Bundle, Galaxy Wallpaper Dark, #Space #Background #Planets #Black, #Universe #4kwallpaper https://t.co/…",1565082369123651595,140,Twitter for Android,0,1,2022-08-31 21:01:29+00:00,-1,Negative,-0.15833333333333333
936,"RT @XXFemale1: Space Wallpaper iPhone, Galaxies Dark #Space #Wallpaper #4k, #Universe #Wallpapers #Planet #iPhoneBackground  https://t.co/i…",1565082355081035777,140,Twitter for Android,0,1,2022-08-31 21:01:25+00:00,-1,Negative,-0.15
937,"RT @XXFemale1: #Botanical iPhone Wallpaper Eucalyptus Aesthetic, Phone Wallpaper, Phone Wallpaper Botanical 4k, Green Wallpaper, #Eucalyptu…",1565082340128423949,140,Twitter for Android,0,1,2022-08-31 21:01:22+00:00,-1,Negative,-0.2
938,"RT @XXFemale1: 12pc Floral Wallpaper Bundle, Iphone Wallpaper, Flower Aesthetic, Cell Phone #Background, Wallpaper Set of 12, Elegant #Aest…",1565082324810825729,140,Twitter for Android,0,2,2022-08-31 21:01:18+00:00,1,Positive,0.5
939,"RT @cdf1982: Introducing Focus modes Drunk Edition.
Because by late August the #iOS16 beta cycle is done and the final product is ready to…",1565081623338549255,139,Tweetbot for iΟS,0,1,2022-08-31 20:58:31+00:00,-1,Negative,-0.15000000000000002
940,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565079961895051269,140,Twitter for Android,0,11272,2022-08-31 20:51:55+00:00,0,Neutral,0.0
941,"RT @Apperlas: Todas estas NOVEDADES van a llegar a la app del Tiempo del iPhone.
Si usas alguna app del tiempo de la App Store, seguro que…",1565079679714922496,139,Twitter for iPhone,0,1,2022-08-31 20:50:48+00:00,0,Neutral,0.0
942,iPhone 14 Plus Naming Confirmed Now 🚨🚨#AppleEvent #iPhone14 #AppleWatch8 #iOS16,1565079518418722817,79,Twitter Web App,7,0,2022-08-31 20:50:09+00:00,1,Positive,0.4
943,Dear god #Apple nooo don't you dare rumours suggesting that the iPhone 14 Pro and Pro Max will have a pill shaped n… https://t.co/bAtbCGV1QH,1565079478543474689,140,Twitter for Android,34,0,2022-08-31 20:50:00+00:00,0,Neutral,0.0
944,iPhone 14 Plus is Pretty Much Confirmed now 🚨🚨#AppleEvent #iPhone14 #AppleWatch8 #iOS16 https://t.co/YD1slg4n5P,1565079235387133954,111,Twitter Web App,4,0,2022-08-31 20:49:02+00:00,1,Positive,0.325
945,#iOS16,1565079208350695424,6,Twitter for iPhone,0,0,2022-08-31 20:48:55+00:00,0,Neutral,0.0
946,"RT @ProfeJuAntonio: 🔥 TODO SOBRE LA ÚLTIMA ACTUALIZACIÓN PARA LOS JAILBREAK #unc0ver #Checkra1n EN #iOS16 y 15 🚀

🎥 https://t.co/lsxyC947pS…",1565079046320541697,140,Twitter Web App,0,15,2022-08-31 20:48:17+00:00,0,Neutral,0.0
947,"RT @DJone01: Playing @gridgame on #iOS16 Beta - 🎮

@SteelSeries #MobileGaming #Gaming - I wonder if steering wheel 🛞 controllers are compat…",1565078428734214144,140,Twitter for iPhone,0,3,2022-08-31 20:45:49+00:00,0,Neutral,0.0
948,"RT @ProfeJuAntonio: 🔥 TODO SOBRE LA ÚLTIMA ACTUALIZACIÓN PARA LOS JAILBREAK #unc0ver #Checkra1n EN #iOS16 y 15 🚀

🎥 https://t.co/lsxyC947pS…",1565077904073134087,140,Twitter for iPhone,0,15,2022-08-31 20:43:44+00:00,0,Neutral,0.0
949,"Todas estas NOVEDADES van a llegar a la app del Tiempo del iPhone.
Si usas alguna app del tiempo de la App Store, s… https://t.co/CgzgpSPNGL",1565077520730431490,140,WordPress.com,3,1,2022-08-31 20:42:13+00:00,0,Neutral,0.0
950,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565076128309870592,140,Twitter for Android,0,11272,2022-08-31 20:36:41+00:00,0,Neutral,0.0
951,"iOS 16 BETA 8 en iPhone 8 🤔 ¿cómo va iOS 16 beta 8? 👉🏿 https://t.co/BQytleMiQV

#ios16 #ios16beta8 #iphone #iphone8… https://t.co/kzEXdxUVlS",1565074549678510091,140,Twitter Web App,0,0,2022-08-31 20:30:24+00:00,0,Neutral,0.0
952,"Playing @gridgame on #iOS16 Beta - 🎮

@SteelSeries #MobileGaming #Gaming - I wonder if steering wheel 🛞 controllers… https://t.co/XFu3BR5xtN",1565074083661991939,140,Twitter for iPhone,2,3,2022-08-31 20:28:33+00:00,0,Neutral,0.0
953,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565074068298235906,140,Twitter Web App,0,11272,2022-08-31 20:28:30+00:00,0,Neutral,0.0
954,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565072069787758592,140,Twitter for Android,0,11272,2022-08-31 20:20:33+00:00,0,Neutral,0.0
